timestamp,open,high,low,close,volume,trade_count
1774542935000,68992.35,68992.35,68985.45,68985.45,3272.193042,134
1774542936000,68985.44,68985.44,68985.44,68985.44,7608.404178,1
1774542937000,68985.45,68985.45,68985.44,68985.44,1759.818603,5
1774542938000,68985.44,68985.44,68982.69,68982.69,9569.355631,64
1774542939000,68982.7,68982.7,68980.03,68980.03,6707.158684,100
1774542940000,68979.86,68979.86,68973.84,68973.84,63155.030034,133
1774542941000,68973.83,68979.87,68973.83,68979.86,47278.870844,120
1774542942000,68979.87,68979.87,68979.86,68979.87,4054.636757,3
1774542943000,68979.86,68979.87,68979.86,68979.87,13630.420847,24
1774542944000,68979.86,68980.04,68979.86,68980.04,477.341282,43
1774542945000,68980.04,68986.8,68980.03,68986.8,2081.846870,95
1774542946000,68986.88,68988.62,68986.88,68988.62,1877.853615,43
1774542947000,68988.63,68988.63,68988.62,68988.62,10226.183175,4
1774542948000,68988.63,68988.63,68984.08,68984.08,3297.590292,149
1774542949000,68984.08,68984.08,68984.08,68984.08,22.764746,1
1774542950000,68984.07,68984.07,68984.07,68984.07,9.657770,1
1774542951000,68984.07,68984.08,68984.07,68984.08,702.947681,7
1774542952000,68984.07,68984.07,68977.29,68977.29,67709.349330,217
1774542953000,68977.3,68977.3,68968.88,68968.88,28024.578105,126
1774542954000,68968.5,68968.5,68968.5,68968.5,4381.568805,1
1774542955000,68968.49,68968.5,68968.49,68968.5,42.070780,3
1774542956000,68968.5,68968.5,68968.49,68968.5,107.590852,4
1774542957000,68968.5,68968.5,68968.49,68968.5,15738.609898,8
1774542958000,68968.5,68968.5,68965.85,68965.85,17975.174408,95
1774542959000,68965.85,68965.85,68963,68965.52,3805.389540,109
1774542960000,68965.53,68965.53,68965.52,68965.53,1328.965761,38
1774542961000,68965.52,68965.52,68965.52,68965.52,402.068982,4
1774542962000,68965.52,68965.52,68959.23,68959.23,15379.668401,166
1774542963000,68959.22,68959.22,68957.26,68957.26,3333.450905,84
1774542964000,68957.26,68957.26,68943.01,68943.01,134994.838803,239
1774542965000,68943.02,68943.02,68931.05,68931.05,14544.841465,353
1774542966000,68931.06,68931.06,68931.05,68931.05,81027.759989,34
1774542967000,68931.06,68931.1,68929.19,68929.19,128412.848071,113
1774542968000,68929.19,68929.2,68929.19,68929.2,49.629021,4
1774542969000,68929.2,68929.2,68929.2,68929.2,80.647164,2
1774542970000,68929.19,68929.2,68929.19,68929.2,290.881222,5
1774542971000,68929.2,68929.2,68915.23,68915.23,64092.039773,281
1774542972000,68914.74,68914.74,68912.56,68912.56,15029.297276,56
1774542973000,68912.57,68912.57,68912.56,68912.57,840.044215,7
1774542974000,68912.57,68912.57,68908.07,68908.07,5722.486974,52
1774542975000,68908.06,68908.07,68908.06,68908.07,1626.919363,16
1774542976000,68908.07,68908.07,68908.06,68908.07,5294.895926,19
1774542977000,68908.07,68908.07,68908.06,68908.07,13669.292394,16
1774542978000,68908.07,68908.07,68908.07,68908.07,791.753724,17
1774542979000,68908.07,68908.07,68904,68904.01,10303.761670,123
1774542980000,68904.01,68904.01,68904,68904.01,248.743473,8
1774542981000,68904.01,68904.01,68904.01,68904.01,139.186100,6
1774542982000,68904,68904.01,68904,68904.01,491.974561,4
1774542983000,68904.01,68904.01,68898.41,68898.41,162302.075563,141
1774542984000,68898.41,68898.41,68898.41,68898.41,964.577740,10
1774542985000,68898.42,68898.42,68898.42,68898.42,332.779369,5
1774542986000,68898.42,68898.42,68898.41,68898.41,88.878961,3
1774542987000,68898.41,68898.41,68887.01,68887.02,35435.881018,248
1774542988000,68887.01,68887.02,68887.01,68887.02,8940.156160,19
1774542989000,68887.02,68887.02,68887.01,68887.01,425.032856,5
1774542990000,68887.02,68887.02,68887.01,68887.02,188.061554,4
1774542991000,68887.01,68887.01,68875.03,68875.09,41851.101613,152
1774542992000,68875.09,68875.09,68875.08,68875.08,12655.796334,30
1774542993000,68875.09,68875.09,68875.09,68875.09,27.550036,2
1774542994000,68875.09,68886.97,68875.09,68886.96,100615.354218,198
1774542995000,68886.97,68886.97,68886.97,68886.97,221.816043,17
1774542996000,68886.96,68886.96,68886.96,68886.96,10.333044,2
1774542997000,68886.97,68886.97,68886.96,68886.97,21350.824410,38
1774542998000,68886.96,68886.97,68885.66,68885.66,3699.229648,35
1774543000000,68885.65,68885.65,68885.65,68885.65,71.641076,1
1774543001000,68885.65,68885.65,68879.5,68879.51,43694.738780,89
1774543002000,68879.5,68885.66,68879.5,68885.65,15344.329411,212
1774543003000,68885.66,68885.66,68885.66,68885.66,132.949324,8
1774543004000,68885.66,68890.39,68885.65,68890.39,21500.763111,204
1774543005000,68890.38,68897.15,68890.38,68897.15,18948.371380,116
1774543006000,68897.16,68911.51,68897.16,68911.5,28152.557663,152
1774543007000,68911.51,68911.51,68911.5,68911.5,4890.649862,31
1774543008000,68911.5,68911.51,68911.5,68911.51,2671.699135,7
1774543009000,68911.51,68913.38,68911.51,68913.38,14277.399483,89
1774543010000,68913.37,68921,68913.37,68921,3640.190769,60
1774543011000,68920.99,68920.99,68913.37,68913.38,64816.095326,177
1774543012000,68913.37,68913.38,68913.37,68913.37,8760.957498,5
1774543013000,68913.37,68913.38,68913.37,68913.37,2917.103185,9
1774543014000,68913.38,68913.38,68913.38,68913.38,61.332908,3
1774543015000,68913.38,68913.38,68913.37,68913.38,629.179089,3
1774543016000,68913.38,68917.62,68913.37,68917.62,21529.929348,92
1774543017000,68917.63,68921.14,68917.63,68921.14,1751.242318,95
1774543018000,68921.15,68921.16,68921.15,68921.16,480.380433,19
1774543019000,68921.15,68921.15,68921.15,68921.15,536.206547,2
1774543020000,68921.15,68921.16,68921.15,68921.16,512.084149,9
1774543021000,68921.16,68921.16,68919.7,68919.7,13120.996993,55
1774543022000,68919.71,68919.71,68919.71,68919.71,35.149052,2
1774543023000,68919.7,68919.71,68918.29,68918.29,38095.359332,86
1774543024000,68918.29,68918.29,68918.29,68918.29,3644.399175,3
1774543025000,68918.29,68918.29,68918.28,68918.29,230.187087,3
1774543026000,68918.28,68918.28,68918.28,68918.28,10065.514794,16
1774543027000,68918.29,68918.29,68918.28,68918.28,5220.559711,35
1774543028000,68918.29,68918.29,68918.29,68918.29,209.511602,2
1774543029000,68918.28,68918.28,68917.55,68917.55,1881.468822,49
1774543030000,68917.56,68917.56,68910.94,68910.94,36539.680381,96
1774543031000,68910.94,68910.95,68910.94,68910.94,10192.617154,11
1774543032000,68910.94,68916.53,68910.94,68916.53,13166.157515,142
1774543033000,68916.54,68916.54,68916.54,68916.54,146.792230,2
1774543034000,68916.54,68918.28,68916.53,68918.28,6170.788043,67
1774543035000,68918.27,68918.28,68918.27,68918.28,2756.731190,12
1774543036000,68918.28,68918.28,68918.27,68918.28,10042.081127,3
1774543037000,68918.28,68918.28,68918.27,68918.27,4333.581346,29
1774543038000,68918.27,68918.27,68918.27,68918.27,9.648558,2
1774543039000,68918.28,68918.28,68918.27,68918.28,5556.880838,9
1774543040000,68918.28,68918.28,68918.28,68918.28,31.013226,1
1774543041000,68918.27,68918.27,68912.64,68912.64,10964.833957,52
1774543042000,68912.65,68912.65,68912.64,68912.65,1887.517482,5
1774543043000,68912.64,68912.65,68912.64,68912.65,1979.171306,19
1774543044000,68912.65,68912.65,68912.64,68912.64,605.742182,7
1774543045000,68912.64,68912.65,68912.64,68912.64,600.918224,8
1774543046000,68912.65,68912.65,68912.64,68912.65,1392.035454,6
1774543047000,68912.64,68912.64,68900.01,68900.01,62759.665080,366
1774543048000,68900,68900,68897.17,68897.17,2692.540074,72
1774543049000,68897.17,68897.17,68897.17,68897.17,99.900896,1
1774543050000,68897.18,68897.18,68897.18,68897.18,753.046177,4
1774543051000,68897.18,68897.18,68893.31,68893.31,1340.702596,93
1774543052000,68893.31,68893.31,68887.01,68887.01,17118.228519,177
1774543053000,68887.02,68887.02,68887.02,68887.02,95.752958,1
1774543054000,68887.01,68887.02,68887.01,68887.01,4060.200371,3
1774543055000,68887.02,68887.02,68887.02,68887.02,69515.958493,6
1774543056000,68887.01,68887.01,68879.84,68879.84,10203.153361,105
1774543057000,68879.85,68879.85,68879.84,68879.84,176.332401,3
1774543058000,68879.85,68879.85,68879.85,68879.85,50.282291,2
1774543059000,68879.85,68879.85,68879.84,68879.85,9375.236369,5
1774543060000,68879.84,68879.85,68879.84,68879.85,603.387404,4
1774543061000,68879.85,68879.85,68879.85,68879.85,69117.485483,19
1774543062000,68879.85,68893.12,68879.85,68893.12,11790.497455,450
1774543063000,68893.12,68893.12,68893.11,68893.11,324.486585,3
1774543064000,68893.12,68898.78,68893.12,68898.77,6343.784950,618
1774543065000,68898.78,68903.45,68898.78,68903.45,1686.002651,83
1774543066000,68903.44,68903.44,68903.44,68903.44,6.201310,1
1774543067000,68903.44,68903.44,68901.54,68901.54,45616.143708,60
1774543068000,68901.54,68901.54,68901.53,68901.54,136.425045,9
1774543069000,68901.54,68901.54,68901.53,68901.53,2929.004060,32
1774543070000,68901.54,68901.54,68901.54,68901.54,1272.611444,3
1774543071000,68901.54,68901.54,68901.53,68901.54,79.236763,7
1774543072000,68901.54,68901.54,68901.54,68901.54,6626.261102,4
1774543074000,68901.54,68901.54,68901.53,68901.54,3894.314980,5
1774543075000,68901.53,68901.54,68901.53,68901.54,542.255068,4
1774543076000,68901.54,68901.54,68901.54,68901.54,133.668988,1
1774543077000,68901.54,68901.54,68901.54,68901.54,99.907233,1
1774543079000,68901.54,68901.54,68901.53,68901.53,1105.869635,15
1774543080000,68901.53,68901.54,68888.34,68888.34,74317.566387,241
1774543081000,68888.35,68888.35,68888.34,68888.35,1549.298784,15
1774543082000,68888.35,68888.35,68888.34,68888.35,2960.132385,6
1774543083000,68888.34,68888.34,68881.53,68881.54,10554.066675,159
1774543084000,68881.54,68881.54,68881.53,68881.54,17582.699889,9
1774543085000,68881.53,68881.53,68879.03,68879.03,11098.168665,59
1774543086000,68879.03,68879.03,68879.02,68879.02,115.027976,7
1774543087000,68879.02,68879.03,68879.02,68879.03,455.290360,20
1774543088000,68879.03,68879.03,68879.02,68879.02,40883.831134,12
1774543089000,68879.03,68879.03,68879.02,68879.02,50217.628590,37
1774543090000,68879.02,68879.03,68879.02,68879.02,10855.333574,11
1774543091000,68879.03,68879.03,68879.02,68879.03,3290.351149,4
1774543092000,68879.02,68879.02,68879.02,68879.02,490.418622,7
1774543093000,68879.02,68879.02,68875.33,68875.33,48152.183039,94
